Pic Link,Dex Number,Name,Type 1,Type 2,Mega,Form,Evolves,Hp,Attack,Defense,Sp. Attk,Sp. Def,Speed,Weaknesses,,,,,,
https://cdn.bulbagarden.net/upload/thumb/b/b4/429Mismagius.png/250px-429Mismagius.png,429,Mismagius,Ghost,$,$,$,,60,60,60,105,105,105,Ghost,Dark,,,,,
https://cdn.bulbagarden.net/upload/thumb/4/46/430Honchkrow.png/250px-430Honchkrow.png,430,Honchkrow,Dark,Flying,$,$,,100,125,52,105,52,71,Rock,Electric,Ice,Fairy,,,
https://cdn.bulbagarden.net/upload/thumb/2/26/431Glameow.png/250px-431Glameow.png,431,Glameow,Normal,$,$,$,38,49,55,42,42,37,85,Fighting,,,,,,
https://cdn.bulbagarden.net/upload/thumb/8/80/432Purugly.png/250px-432Purugly.png,432,Purugly,Normal,$,$,$,,71,82,64,64,59,112,Fighting,,,,,,
https://cdn.bulbagarden.net/upload/thumb/e/ed/433Chingling.png/250px-433Chingling.png,433,Chingling,Psychic,$,$,$,Friendship at Night,45,30,50,65,60,45,Bug,Ghost,Dark,,,,
https://cdn.bulbagarden.net/upload/thumb/7/75/434Stunky.png/250px-434Stunky.png,434,Stunky,Poison,Dark,$,$,34,63,63,47,41,41,74,Ground,,,,,,
https://cdn.bulbagarden.net/upload/thumb/b/bc/435Skuntank.png/250px-435Skuntank.png,435,Skuntank,Poison,Dark,$,$,,103,93,67,71,61,84,Ground,,,,,,
https://cdn.bulbagarden.net/upload/thumb/c/c1/436Bronzor.png/250px-436Bronzor.png,436,Bronzor,Steel,Psychic,$,$,33,57,24,86,24,86,23,Ground,Ghost,Fire,Dark,,,
https://cdn.bulbagarden.net/upload/thumb/a/aa/437Bronzong.png/250px-437Bronzong.png,437,Bronzong,Steel,Psychic,$,$,,67,89,116,79,116,33,Ground,Ghost,Fire,Dark,,,
https://cdn.bulbagarden.net/upload/thumb/e/e2/438Bonsly.png/250px-438Bonsly.png,438,Bonsly,Rock,$,$,$,Know Mimic,50,80,95,10,45,10,Fighting,Ground,Steel,Water,Grass,,
https://cdn.bulbagarden.net/upload/thumb/3/37/439Mime_Jr.png/250px-439Mime_Jr.png,439,Mime Jr.,Psychic,Fairy,$,$,Know Mimic,20,25,45,70,90,60,Poison,Ghost,Steel,,,,
https://cdn.bulbagarden.net/upload/thumb/2/27/440Happiny.png/250px-440Happiny.png,440,Happiny,Normal,$,$,$,Hold Oval Stone,100,5,5,15,65,30,Fighting,,,,,,
https://cdn.bulbagarden.net/upload/thumb/b/bf/441Chatot.png/250px-441Chatot.png,441,Chatot,Normal,Flying,$,$,,76,65,45,92,42,91,Rock,Electric,Ice,,,,
https://cdn.bulbagarden.net/upload/thumb/8/8e/442Spiritomb.png/250px-442Spiritomb.png,442,Spiritomb,Ghost,Dark,$,$,,50,92,108,92,108,35,Fairy,,,,,,
https://cdn.bulbagarden.net/upload/thumb/6/68/443Gible.png/250px-443Gible.png,443,Gible,Dragon,Ground,$,$,24,58,70,45,40,45,42,Ice,Dragon,Fairy,,,,
https://cdn.bulbagarden.net/upload/thumb/9/9d/444Gabite.png/250px-444Gabite.png,444,Gabite,Dragon,Ground,$,$,48,68,90,65,50,55,82,Ice,Dragon,Fairy,,,,
https://cdn.bulbagarden.net/upload/thumb/f/fa/445Garchomp.png/250px-445Garchomp.png,445,Garchomp,Dragon,Ground,Yes,$,,108,130,95,80,85,102,Ice,Dragon,Fairy,,,,
https://cdn.bulbagarden.net/upload/thumb/b/b2/446Munchlax.png/250px-446Munchlax.png,446,Munchlax,Normal,$,$,$,Friendship,135,85,40,40,85,5,Fighting,,,,,,
https://cdn.bulbagarden.net/upload/thumb/a/a2/447Riolu.png/250px-447Riolu.png,447,Riolu,Fighting,$,$,$,Friendship During the Day,40,70,40,35,40,60,Flying,Psychic,Fairy,,,,
https://cdn.bulbagarden.net/upload/thumb/d/d7/448Lucario.png/250px-448Lucario.png,448,Lucario,Fighting,Steel,Yes,$,,70,110,70,115,70,90,Fighting,Ground,Fire,,,,
https://cdn.bulbagarden.net/upload/thumb/a/ab/449Hippopotas.png/250px-449Hippopotas.png,449,Hippopotas,Ground,$,$,$,34,68,72,78,38,42,32,Water,Grass,Ice,,,,
https://cdn.bulbagarden.net/upload/thumb/5/5f/450Hippowdon.png/250px-450Hippowdon.png,450,Hippowdon,Ground,$,$,$,,108,112,118,68,72,47,Water,Grass,Ice,,,,
https://cdn.bulbagarden.net/upload/thumb/4/47/451Skorupi.png/250px-451Skorupi.png,451,Skorupi,Poison,Bug,$,$,40,40,50,90,30,55,65,Flying,Rock,Fire,Psychic,,,
https://cdn.bulbagarden.net/upload/thumb/1/13/452Drapion.png/250px-452Drapion.png,452,Drapion,Poison,Dark,$,$,,70,90,110,60,75,95,Ground,,,,,,
https://cdn.bulbagarden.net/upload/thumb/f/fa/453Croagunk.png/250px-453Croagunk.png,453,Croagunk,Poison,Fighting,$,$,37,48,61,40,61,40,50,Flying,Ground,Psychic,,,,
https://cdn.bulbagarden.net/upload/thumb/8/8b/454Toxicroak.png/250px-454Toxicroak.png,454,Toxicroak,Poison,Fighting,$,$,,83,106,65,86,65,85,Flying,Ground,Psychic,,,,
https://cdn.bulbagarden.net/upload/thumb/d/df/455Carnivine.png/250px-455Carnivine.png,455,Carnivine,Grass,$,$,$,,74,100,72,90,72,46,Flying,Poison,Bug,Fire,Ice,,
https://cdn.bulbagarden.net/upload/thumb/4/45/456Finneon.png/250px-456Finneon.png,456,Finneon,Water,$,$,$,31,49,49,56,49,61,66,Grass,Electric,,,,,
https://cdn.bulbagarden.net/upload/thumb/f/f0/457Lumineon.png/250px-457Lumineon.png,457,Lumineon,Water,$,$,$,,69,69,76,69,86,91,Grass,Electric,,,,,
https://cdn.bulbagarden.net/upload/thumb/b/bc/458Mantyke.png/250px-458Mantyke.png,458,Mantyke,Water,Flying,$,$,Remoraid in Party,45,20,50,60,120,50,Rock,Electric,,,,,
https://cdn.bulbagarden.net/upload/thumb/d/d2/459Snover.png/250px-459Snover.png,459,Snover,Grass,Ice,$,$,40,60,62,50,62,60,40,Fighting,Flying,Poison,Rock,Bug,Steel,Fire
https://cdn.bulbagarden.net/upload/thumb/3/3b/460Abomasnow.png/250px-460Abomasnow.png,460,Abomasnow,Grass,Ice,Yes,$,,90,92,75,92,85,60,Fighting,Flying,Poison,Rock,Bug,Steel,Fire
https://cdn.bulbagarden.net/upload/thumb/d/d2/461Weavile.png/250px-461Weavile.png,461,Weavile,Dark,Ice,$,$,,70,120,65,45,85,125,Fighting,Rock,Bug,Steel,Fire,Fairy,
https://cdn.bulbagarden.net/upload/thumb/5/53/462Magnezone.png/250px-462Magnezone.png,462,Magnezone,Electric,Steel,$,$,,70,70,115,130,90,60,Fighting,Ground,Fire,,,,
https://cdn.bulbagarden.net/upload/thumb/8/8e/463Lickilicky.png/250px-463Lickilicky.png,463,Lickilicky,Normal,$,$,$,,110,85,95,80,95,50,Fighting,,,,,,
https://cdn.bulbagarden.net/upload/thumb/d/d9/464Rhyperior.png/250px-464Rhyperior.png,464,Rhyperior,Ground,Rock,$,$,,115,140,130,55,55,40,Fighting,Ground,Steel,Water,Grass,Ice,
https://cdn.bulbagarden.net/upload/thumb/3/32/465Tangrowth.png/250px-465Tangrowth.png,465,Tangrowth,Grass,$,$,$,,100,100,125,110,50,50,Flying,Poison,Bug,Fire,Ice,,
https://cdn.bulbagarden.net/upload/thumb/2/23/466Electivire.png/250px-466Electivire.png,466,Electivire,Electric,$,$,$,,75,123,67,95,82,95,Ground,,,,,,
https://cdn.bulbagarden.net/upload/thumb/6/60/467Magmortar.png/250px-467Magmortar.png,467,Magmortar,Fire,$,$,$,,75,95,67,125,95,83,Ground,Rock,Water,,,,
https://cdn.bulbagarden.net/upload/thumb/8/87/468Togekiss.png/250px-468Togekiss.png,468,Togekiss,Fairy,Flying,$,$,,85,50,95,120,115,80,Poison,Rock,Steel,Electric,Ice,,
https://cdn.bulbagarden.net/upload/thumb/e/e6/469Yanmega.png/250px-469Yanmega.png,469,Yanmega,Bug,Flying,$,$,,86,76,86,116,56,95,Flying,Rock,Fire,Electric,Ice,,
https://cdn.bulbagarden.net/upload/thumb/f/f5/470Leafeon.png/250px-470Leafeon.png,470,Leafeon,Grass,$,$,$,Near Moss Rock,65,110,130,60,65,95,Flying,Poison,Bug,Fire,Ice,,
https://cdn.bulbagarden.net/upload/thumb/2/23/471Glaceon.png/250px-471Glaceon.png,471,Glaceon,Ice,$,$,$,Near Icy Rock,65,60,110,130,95,65,Fighting,Rock,Steel,Fire,,,
https://cdn.bulbagarden.net/upload/thumb/a/ac/472Gliscor.png/250px-472Gliscor.png,472,Gliscor,Ground,Flying,$,$,,75,95,125,45,75,95,Water,Ice,,,,,
https://cdn.bulbagarden.net/upload/thumb/d/d0/473Mamoswine.png/250px-473Mamoswine.png,473,Mamoswine,Ice,Ground,$,$,,110,130,80,70,60,80,Fighting,Steel,Fire,Water,Grass,,
https://cdn.bulbagarden.net/upload/thumb/2/24/474Porygon-Z.png/250px-474Porygon-Z.png,474,Porygon-Z,Normal,$,$,$,,85,80,70,135,75,90,Fighting,,,,,,
https://cdn.bulbagarden.net/upload/thumb/5/58/475Gallade.png/250px-475Gallade.png,475,Gallade,Psychic,Fighting,Yes,$,,68,125,65,65,115,80,Flying,Ghost,Fairy,,,,
https://cdn.bulbagarden.net/upload/thumb/a/a6/476Probopass.png/250px-476Probopass.png,476,Probopass,Rock,Steel,$,$,,60,55,145,75,150,40,Fighting,Ground,Water,,,,
https://cdn.bulbagarden.net/upload/thumb/4/4f/477Dusknoir.png/250px-477Dusknoir.png,477,Dusknoir,Ghost,$,$,$,,45,100,135,65,135,45,Ghost,Dark,,,,,
https://cdn.bulbagarden.net/upload/thumb/a/a2/478Froslass.png/250px-478Froslass.png,478,Froslass,Ice,Ghost,$,$,,70,80,70,80,70,110,Rock,Ghost,Steel,Fire,Dark,,
https://cdn.bulbagarden.net/upload/thumb/c/c5/479Rotom.png/250px-479Rotom.png,479,Rotom,Electric,Ghost,$,479H / 479W / 479I / 479F / 479M,,50,50,77,95,77,91,Ghost,Dark,,,,,
https://cdn.bulbagarden.net/upload/thumb/e/ef/480Uxie.png/250px-480Uxie.png,480,Uxie,Psychic,$,$,$,,75,75,130,75,130,95,Bug,Ghost,Dark,,,,
https://cdn.bulbagarden.net/upload/thumb/4/40/481Mesprit.png/250px-481Mesprit.png,481,Mesprit,Psychic,$,$,$,,80,105,105,105,105,80,Bug,Ghost,Dark,,,,
https://cdn.bulbagarden.net/upload/thumb/d/d0/482Azelf.png/250px-482Azelf.png,482,Azelf,Psychic,$,$,$,,75,125,70,125,70,115,Bug,Ghost,Dark,,,,
https://cdn.bulbagarden.net/upload/thumb/8/8a/483Dialga.png/250px-483Dialga.png,483,Dialga,Steel,Dragon,$,$,,100,120,120,150,100,90,Fighting,Ground,,,,,
https://cdn.bulbagarden.net/upload/6/66/484Palkia.png,484,Palkia,Water,Dragon,$,$,,90,120,100,150,120,100,Dragon,Fairy,,,,,
https://cdn.bulbagarden.net/upload/b/b7/485Heatran.png,485,Heatran,Fire,Steel,$,$,,91,90,106,130,106,77,Fighting,Ground,Water,,,,
https://cdn.bulbagarden.net/upload/a/a1/486Regigigas.png,486,Regigigas,Normal,$,$,$,,110,160,110,80,110,100,Fighting,,,,,,
https://cdn.bulbagarden.net/upload/c/c5/487Giratina-Altered.png,487,Giratina,Ghost,Dragon,$,487O,,150,100,120,100,120,90,Ghost,Ice,Dragon,Dark,Fairy,,
https://cdn.bulbagarden.net/upload/4/4a/488Cresselia.png,488,Cresselia,Psychic ,$,$,$,,120,70,120,75,130,85,Bug,Ghost,Dark,,,,
https://cdn.bulbagarden.net/upload/7/72/489Phione.png,489,Phione,Water,$,$,$,,80,80,80,80,80,80,Grass,Electric,,,,,
https://cdn.bulbagarden.net/upload/2/2e/490Manaphy.png,490,Manaphy,Water,$,$,$,,100,100,100,100,100,100,Grass,Electric,,,,,
https://cdn.bulbagarden.net/upload/6/6d/491Darkrai.png,491,Darkrai,Dark,$,$,$,,70,90,90,135,90,125,Fighting,Bug,Fairy,,,,
https://cdn.bulbagarden.net/upload/0/05/492Shaymin-Land.png,492,Shaymin,Grass,$,$,492S,,100,100,100,100,100,100,Flying,Poison,Bug,Fire,Ice,,
https://cdn.bulbagarden.net/upload/f/fc/493Arceus.png,493,Arceus,Normal,$,$,$,,120,120,120,120,120,120,Fighting,,,,,,
https://cdn.bulbagarden.net/upload/6/60/494Victini.png,494,Victini,Psychic ,Fire,$,$,,100,100,100,100,100,100,Ground,Rock,Ghost,Water,Dark,,
https://cdn.bulbagarden.net/upload/7/75/495Snivy.png,495,Snivy,Grass,$,$,$,17,45,45,55,45,55,63,Flying,Poison,Bug,Fire,Ice,,
https://cdn.bulbagarden.net/upload/7/73/496Servine.png,496,Servine,Grass,$,$,$,36,60,60,75,60,75,83,Flying,Poison,Bug,Fire,Ice,,
https://cdn.bulbagarden.net/upload/b/b7/497Serperior.png,497,Serperior,Grass,$,$,$,,75,75,95,75,95,113,Flying,Poison,Bug,Fire,Ice,,
https://cdn.bulbagarden.net/upload/5/5b/498Tepig.png,498,Tepig,Fire,$,$,$,17,65,63,45,45,45,45,Ground,Rock,Water,,,,
https://cdn.bulbagarden.net/upload/e/e8/499Pignite.png,499,Pignite,Fire,Fighting,$,$,36,90,93,55,70,55,55,Flying,Ground,Water,Psychic,,,
https://cdn.bulbagarden.net/upload/1/18/500Emboar.png,500,Emboar,Fire,Fighting,$,$,,110,123,65,100,65,65,Flying,Ground,Water,Psychic,,,
https://cdn.bulbagarden.net/upload/3/3b/501Oshawott.png,501,Oshawott,Water,$,$,$,17,55,55,45,63,45,45,Grass,Electric,,,,,
https://cdn.bulbagarden.net/upload/e/e4/502Dewott.png,502,Dewott,Water,$,$,$,36,75,75,60,83,60,60,Grass,Electric,,,,,
https://cdn.bulbagarden.net/upload/b/b5/503Samurott.png,503,Samurott,Water,$,$,$,,95,100,85,108,70,70,Grass,Electric,,,,,
https://cdn.bulbagarden.net/upload/c/cb/504Patrat.png,504,Patrat,Normal,$,$,$,20,45,55,39,35,39,42,Fighting,,,,,,
https://cdn.bulbagarden.net/upload/3/3e/505Watchog.png,505,Watchog,Normal,$,$,$,,60,85,69,60,69,77,Fighting,,,,,,
https://cdn.bulbagarden.net/upload/7/7e/506Lillipup.png,506,Lillipup,Normal,$,$,$,16,45,60,45,25,45,55,Fighting,,,,,,
https://cdn.bulbagarden.net/upload/9/96/507Herdier.png,507,Herdier,Normal,$,$,$,32,65,80,65,35,65,60,Fighting,,,,,,
https://cdn.bulbagarden.net/upload/3/3e/508Stoutland.png,508,Stoutland,Normal,$,$,$,,85,110,90,45,90,80,Fighting,,,,,,
https://cdn.bulbagarden.net/upload/4/46/509Purrloin.png,509,Purrloin,Dark,$,$,$,20,41,50,37,50,37,66,Fighting,Bug,Fairy,,,,
https://cdn.bulbagarden.net/upload/0/09/510Liepard.png,510,Liepard,Dark,$,$,$,,64,88,50,88,50,106,Fighting,Bug,Fairy,,,,
https://cdn.bulbagarden.net/upload/6/6b/511Pansage.png,511,Pansage,Grass,$,$,$,Leaf Stone,50,53,48,53,48,64,Flying,Poison,Bug,Fire,Ice,,
https://cdn.bulbagarden.net/upload/2/24/512Simisage.png,512,Simisage,Grass,$,$,$,,75,98,63,98,63,101,Flying,Poison,Bug,Fire,Ice,,
https://cdn.bulbagarden.net/upload/e/e1/513Pansear.png,513,Pansear,Fire,$,$,$,Fire Stone,50,53,48,53,48,64,Ground,Rock,Water,,,,
https://cdn.bulbagarden.net/upload/7/7c/514Simisear.png,514,Simisear,Fire,$,$,$,,75,98,63,98,63,101,Ground,Rock,Water,,,,
https://cdn.bulbagarden.net/upload/2/2f/515Panpour.png,515,Panour,Water,$,$,$,Water Stone,50,53,48,53,48,64,Grass,Electric,,,,,
https://cdn.bulbagarden.net/upload/8/83/516Simipour.png,516,Simipour,Water,$,$,$,,75,98,63,98,63,101,Grass,Electric,,,,,
https://cdn.bulbagarden.net/upload/6/61/517Munna.png,517,Munna,Psychic ,$,$,$,Moon Stone,76,25,45,67,55,24,Bug,Ghost,Dark,,,,
https://cdn.bulbagarden.net/upload/2/2d/518Musharna.png,518,Musharna,Psychic ,$,$,$,,116,55,85,107,95,29,Bug,Ghost,Dark,,,,
https://cdn.bulbagarden.net/upload/c/c3/519Pidove.png,519,Pidove,Normal,Flying,$,$,21,50,55,50,36,30,43,Rock,Electric,Ice,,,,
https://cdn.bulbagarden.net/upload/a/a3/520Tranquill.png,520,Tranquill,Normal,Flying,$,$,32,62,77,62,50,42,65,Rock,Electric,Ice,,,,
https://cdn.bulbagarden.net/upload/d/d0/521Unfezant.png,521,Unfezant,Normal,Flying,$,$,,80,115,80,65,55,93,Rock,Electric,Ice,,,,
https://cdn.bulbagarden.net/upload/a/af/522Blitzle.png,522,Blitzle,Electric,$,$,$,27,45,60,32,50,32,76,Ground,,,,,,
https://cdn.bulbagarden.net/upload/a/a1/523Zebstrika.png,523,Zebstrika,Electric,$,$,$,,75,100,63,80,63,116,Ground,,,,,,
https://cdn.bulbagarden.net/upload/6/69/524Roggenrola.png,524,Roggenrola,Rock,$,$,$,25,55,75,85,25,25,15,Fighting,Ground,Steel,Water,Grass,,
https://cdn.bulbagarden.net/upload/c/ce/525Boldore.png,525,Boldore,Rock,$,$,$,Trade,70,105,105,50,40,20,Fighting,Ground,Steel,Water,Grass,,
https://cdn.bulbagarden.net/upload/5/59/526Gigalith.png,526,Gigalith,Rock,$,$,$,,85,135,130,60,80,25,Fighting,Ground,Steel,Water,Grass,,
https://cdn.bulbagarden.net/upload/3/36/527Woobat.png,527,Woobat,Psychic ,Flying,$,$,Friendship,65,45,43,55,43,72,Rock,Ghost,Electric,Ice,Dark,,
https://cdn.bulbagarden.net/upload/9/9d/528Swoobat.png,528,Swoobat,Psychic ,Flying,$,$,,67,57,55,77,55,114,Rock,Ghost,Electric,Ice,Dark,,
https://cdn.bulbagarden.net/upload/c/cf/529Drilbur.png,529,Drilbur,Ground,$,$,$,31,60,85,40,30,45,68,Water,Grass,Ice,,,,
https://cdn.bulbagarden.net/upload/6/63/530Excadrill.png,530,Excadrill,Ground,Steel,$,$,,110,135,60,50,65,88,Fighting,Ground,Fire,Water,,,
https://cdn.bulbagarden.net/upload/f/f5/531Audino.png,531,Audino,Normal,$,Yes,$,,103,60,86,60,86,50,Fighting,,,,,,
https://cdn.bulbagarden.net/upload/6/69/532Timburr.png,532,Timburr,Fighting,$,$,$,25,75,80,55,25,35,35,Flying,Psychic,Fairy,,,,
https://cdn.bulbagarden.net/upload/a/ad/533Gurdurr.png,533,Gurdurr,Fighting,$,$,$,Trade,85,105,85,40,50,40,Flying,Psychic,Fairy,,,,
https://cdn.bulbagarden.net/upload/1/11/534Conkeldurr.png,534,Conkeldurr,Fighting,$,$,$,,105,140,95,55,65,45,Flying,Psychic,Fairy,,,,
https://cdn.bulbagarden.net/upload/c/c9/535Tympole.png,535,Tympole,Water,$,$,$,25,50,50,40,50,40,64,Grass ,Electric,,,,,
https://cdn.bulbagarden.net/upload/c/c9/536Palpitoad.png,536,Palpitoad,Water,Ground,$,$,36,75,65,55,65,55,69,Grass,,,,,,
https://cdn.bulbagarden.net/upload/3/35/537Seismitoad.png,537,Seismitoad,Water,Ground,$,$,,105,95,75,85,75,74,Grass,,,,,,
https://cdn.bulbagarden.net/upload/7/74/538Throh.png,538,Throh,Fighting,$,$,$,,120,100,85,30,85,45,Flying,Psychic,Fairy,,,,
https://cdn.bulbagarden.net/upload/a/a8/539Sawk.png,539,Sawk,Fighting,$,$,$,,75,125,75,30,75,85,Flying,Psychic,Fairy,,,,
https://cdn.bulbagarden.net/upload/4/4a/540Sewaddle.png,540,Sewaddle,Bug,Grass,$,$,20,45,53,70,40,60,42,Flying,Poison,Rock,Bug,Fire,Ice,
https://cdn.bulbagarden.net/upload/2/2b/541Swadloon.png,541,Swadloon,Bug,Grass,$,$,Friendship,55,63,90,50,80,42,Flying,Poison,Rock,Bug,Fire,Ice,
https://cdn.bulbagarden.net/upload/8/8e/542Leavanny.png,542,Leavanny,Bug,Grass,$,$,,75,103,80,70,80,92,Flying,Poison,Rock,Bug,Fire,Ice,
https://cdn.bulbagarden.net/upload/0/0e/543Venipede.png,543,Venipede,Bug,Poison,$,$,22,30,45,59,30,39,57,Flying,Rock,Fire,Psychic,,,
https://cdn.bulbagarden.net/upload/b/bc/544Whirlipede.png,544,Whirlipede,Bug,Poison,$,$,30,40,55,99,40,79,47,Flying,Rock,Fire,Psychic,,,
https://cdn.bulbagarden.net/upload/c/cb/545Scolipede.png,545,Scolipede,Bug,Poison,$,$,,60,100,89,55,69,112,Flying,Rock,Fire,Psychic,,,
https://cdn.bulbagarden.net/upload/4/44/546Cottonee.png,546,Cottonee,Grass,Fairy,$,$,Sun Stone,40,27,60,37,50,66,Flying,Poison,Bug,Fire,Ice,,
https://cdn.bulbagarden.net/upload/a/a2/547Whimsicott.png,547,Whimsicott,Grass,Fairy,$,$,,60,67,85,77,75,116,Flying,Poison,Bug,Fire,Ice,,
https://cdn.bulbagarden.net/upload/0/0b/548Petilil.png,548,Petilil,Grass,$,$,$,Sun Stone,45,35,50,70,50,30,Flying,Poison,Bug,Fire,Ice,,
https://cdn.bulbagarden.net/upload/2/21/549Lilligant.png,549,Lilligant,Grass,$,$,$,,70,60,75,110,75,90,Flying,Poison,Bug,Fire,Ice,,
https://cdn.bulbagarden.net/upload/2/2f/550Basculin.png,550,Basculin,Water,$,$,$,,70,92,65,80,55,98,Grass,Electric,,,,,
https://cdn.bulbagarden.net/upload/2/26/551Sandile.png,551,Sandile,Ground,Dark,$,$,29,50,72,35,35,35,65,Fighting,Bug,Water,Grass,Ice,Fairy,
https://cdn.bulbagarden.net/upload/d/d4/552Krokorok.png,552,Krokorok,Ground,Dark,$,$,40,60,82,45,45,45,74,Fighting,Bug,Water,Grass,Ice,Fairy,
https://cdn.bulbagarden.net/upload/e/e5/553Krookodile.png,553,Krookodile,Ground,Dark,$,$,,95,117,80,65,70,92,Fighting,Bug,Water,Grass,Ice,Fairy,
https://cdn.bulbagarden.net/upload/4/4c/554Darumaka.png,554,Darumaka,Fire,$,$,$,35,70,90,45,15,45,50,Ground,Rock,Water,,,,
https://cdn.bulbagarden.net/upload/4/40/555Darmanitan.png,555,Darmanitan,Fire,$,$,555Z,,105,140,55,30,55,95,Ground,Rock,Water,,,,
https://cdn.bulbagarden.net/upload/3/35/556Maractus.png,556,Maractus,Grass,$,$,$,,75,86,67,106,67,60,Flying,Poison,Bug,Fire,Ice,,
https://cdn.bulbagarden.net/upload/6/6b/557Dwebble.png,557,Dwebble,Bug,Rock,$,$,34,50,65,85,35,35,55,Rock,Steel,Water,,,,
https://cdn.bulbagarden.net/upload/1/19/558Crustle.png,558,Crustle,Bug,Rock,$,$,,70,105,125,65,75,45,Rock,Steel,Water,,,,
https://cdn.bulbagarden.net/upload/d/dc/559Scraggy.png,559,Scraggy,Dark,Fighting,$,$,39,50,75,70,35,70,48,Fighting,Flying,Fairy,,,,
https://cdn.bulbagarden.net/upload/e/e8/560Scrafty.png,560,Scrafty,Dark,Fighting,$,$,,65,90,115,45,115,58,Fighting,Flying,Fairy,,,,
https://cdn.bulbagarden.net/upload/6/67/561Sigilyph.png,561,Sigilyph,Psychic ,Flying,$,$,,72,58,80,103,80,97,Rock,Ghost,Electric,Ice,Dark,,
https://cdn.bulbagarden.net/upload/a/a4/562Yamask.png,562,Yamask,Ghost,$,$,$,34,38,30,85,55,65,30,Ghost,Dark,,,,,
https://cdn.bulbagarden.net/upload/f/f8/563Cofagrigus.png,563,Cofagrigus,Ghost,$,$,$,,58,50,145,95,105,30,Ghost,Dark,,,,,
https://cdn.bulbagarden.net/upload/1/1a/564Tirtouga.png,564,Tirtouga,Water,Rock,$,$,37,54,78,103,53,45,22,Fighting,Ground,Grass,Electric,,,
https://cdn.bulbagarden.net/upload/d/d0/565Carracosta.png,565,Carracosta,Water,Rock,$,$,,74,108,133,83,65,32,Fighting,Ground,Grass,Electric,,,
https://cdn.bulbagarden.net/upload/a/a3/566Archen.png,566,Archen,Rock,Flying,$,$,37,55,112,45,74,45,70,Rock,Steel,Water,Electric,Ice,,
https://cdn.bulbagarden.net/upload/1/14/567Archeops.png,567,Archeops,Rock,Flying,$,$,,75,140,65,112,65,110,Rock,Steel,Water,Electric,Ice,,
https://cdn.bulbagarden.net/upload/e/e2/568Trubbish.png,568,Trubbish,Poison,$,$,$,36,50,50,62,40,62,65,Ground,Psychic,,,,,
https://cdn.bulbagarden.net/upload/c/c4/569Garbodor.png,569,Garbodor,Poison,$,$,$,,80,95,82,60,82,75,Ground,Psychic,,,,,
https://cdn.bulbagarden.net/upload/2/2b/570Zorua.png,570,Zorua,Dark,$,$,$,30,40,65,40,80,40,65,Fighting,Bug,Fairy,,,,
https://cdn.bulbagarden.net/upload/a/a6/571Zoroark.png,571,Zoroark,Dark,$,$,$,,60,105,60,120,60,105,Fighting,Bug,Fairy,,,,
https://cdn.bulbagarden.net/upload/e/ec/572Minccino.png,572,Minccino,Normal,$,$,$,Shiny Stone,55,50,40,40,40,75,Fighting,,,,,,
https://cdn.bulbagarden.net/upload/9/94/573Cinccino.png,573,Cinccino,Normal,$,$,$,,75,95,60,65,60,115,Fighting,,,,,,
https://cdn.bulbagarden.net/upload/7/71/574Gothita.png,574,Gothita,Psychic ,$,$,$,32,45,30,50,55,65,45,Bug,Ghost,Dark,,,,
https://cdn.bulbagarden.net/upload/6/67/575Gothorita.png,575,Gothorita,Psychic ,$,$,$,41,60,45,70,75,85,55,Bug,Ghost,Dark,,,,
https://cdn.bulbagarden.net/upload/3/38/576Gothitelle.png,576,Gothitelle,Psychic ,$,$,$,,70,55,95,95,110,65,Bug,Ghost,Dark,,,,
https://cdn.bulbagarden.net/upload/1/1e/577Solosis.png,577,Solosis,Psychic ,$,$,$,32,45,30,40,105,50,20,Bug,Ghost,Dark,,,,
https://cdn.bulbagarden.net/upload/8/83/578Duosion.png,578,Duosion,Psychic ,$,$,$,41,65,40,50,125,60,30,Bug,Ghost,Dark,,,,
https://cdn.bulbagarden.net/upload/1/19/579Reuniclus.png,579,Reuniclus,Psychic ,$,$,$,,110,65,75,125,85,30,Bug,Ghost,Dark,,,,
https://cdn.bulbagarden.net/upload/4/4b/580Ducklett.png,580,Ducklett,Water,Flying,$,$,35,62,44,50,44,50,55,Rock,Electric,,,,,
https://cdn.bulbagarden.net/upload/7/76/581Swanna.png,581,Swanna,Water,Flying,$,$,,75,87,63,87,63,98,Rock,Electric,,,,,
https://cdn.bulbagarden.net/upload/3/3f/582Vanillite.png,582,Vanillite,Ice,$,$,$,35,36,50,50,65,60,44,Fighting,Rock,Steel,Fire,,,
https://cdn.bulbagarden.net/upload/2/2f/583Vanillish.png,583,Vanillish,Ice,$,$,$,47,51,65,65,80,75,59,Fighting,Rock,Steel,Fire,,,
https://cdn.bulbagarden.net/upload/3/39/584Vanilluxe.png,584,Vanilluxe,Ice,$,$,$,,71,95,85,110,95,79,Fighting,Rock,Steel,Fire,,,
https://cdn.bulbagarden.net/upload/6/68/585Deerling-Spring.png,585,Deerling,Normal,Grass,$,$,34,60,60,50,40,50,75,Fighting,Flying,Poison,Bug,Fire,Ice,
https://cdn.bulbagarden.net/upload/8/8d/586Sawsbuck-Spring.png,586,Sawsbuck,Normal,Grass,$,$,,80,100,70,60,70,65,Fighting,Flying,Poison,Bug,Fire,Ice,
https://cdn.bulbagarden.net/upload/b/b4/587Emolga.png,587,Emolga,Electric,Flying,$,$,,55,75,60,75,60,103,Rock,Ice,,,,,
